8185: Xin Song, weight = 19588
8186: Lihui Wang, weight = 19588
8187: Daniel C. Alexander, weight = 19586
8188: Lifeng Lai, weight = 19585
8189: Aleksandra Nenadic, weight = 19585
8190: Lingxi Peng, weight = 19585
8191: Takeaki Uno, weight = 19585
8192: Songnian Hu, weight = 19583
8193: Jean-Louis Coatrieux, weight = 19582
8194: Xin Zheng, weight = 19577
8195: Xinggang Lin, weight = 19575
8196: David E. Millard, weight = 19575
8197: Hongwei Xie, weight = 19574
8198: Malathi Veeraraghavan, weight = 19571
8199: Umberto Castellani, weight = 19571
8200: Patrick Heymans, weight = 19569
8201: Yulong Zhang, weight = 19567
8202: Fei Han, weight = 19566
8203: Werner Nutt, weight = 19565
8204: Jorge Cardoso, weight = 19562
8205: Brian Kingsbury, weight = 19561
8206: Stefano Crespi-Reghizzi, weight = 19560
8207: Hao Ye, weight = 19559
8208: Hongfei Lin, weight = 19559
8209: Chen-Yong Cher, weight = 19557
8210: Shumin Fei, weight = 19556
8211: Yifan Li, weight = 19554
8212: Jon C. Ison, weight = 19549
8213: Jian Jiang, weight = 19548
8214: Maxime Crochemore, weight = 19546
8215: Greg Pike, weight = 19546
8216: Wei Lou, weight = 19544
8217: Jianhua Shen, weight = 19544
8218: Hasan Abbasi, weight = 19543
8219: Tosiyasu L. Kunii, weight = 19541
8220: Ted Selker, weight = 19540
8221: Bibo Tu, weight = 19539
8222: Janak H. Patel, weight = 19537
8223: Yunlong Liu, weight = 19535
8224: Vladimir Getov, weight = 19532
8225: Zhiqiang Li, weight = 19531
8226: Isaac Woungang, weight = 19531
8227: Nina Amenta, weight = 19530
8228: Hiroki Nishiyama, weight = 19530
8229: Maarten Litmaath, weight = 19529
8230: Bin Huang, weight = 19529
8231: Xuanhui Wang, weight = 19528
8232: Christopher W. Clifton, weight = 19527
8233: Jianda Han, weight = 19526
8234: Dirk Heylen, weight = 19524
8235: Jason Weston, weight = 19522
8236: Weida Tong, weight = 19521
8237: Marta Peroni, weight = 19521
8238: Robert Clarke, weight = 19518
8239: Víctor López, weight = 19517
8240: Kui Xu, weight = 19515
8241: Peng Ye, weight = 19515
8242: Ling Qin, weight = 19515
8243: Robert W. Williams, weight = 19511
8244: Bryon A. Mueller, weight = 19510
8245: Zhen-Hua Ling, weight = 19507
8246: Evangelos E. Milios, weight = 19505
8247: Jiafu Wan, weight = 19505
8248: Tin Wee Tan, weight = 19505
8249: Yingning Peng, weight = 19503
8250: Qingxu Deng, weight = 19500
8251: Michela Meo, weight = 19499
8252: John E. Hopcroft, weight = 19496
8253: Zhongwei Li, weight = 19494
8254: Shuai Chen, weight = 19489
8255: Takafumi Aoki, weight = 19485
8256: Emanuele Pianta, weight = 19485
8257: Simon Lucey, weight = 19484
8258: David López-Pérez, weight = 19482
8259: Lalana Kagal, weight = 19481
8260: Andrew V. Goldberg, weight = 19479
8261: Hang Long, weight = 19479
8262: Dong Yi, weight = 19479
8263: C. T. Howard Ho, weight = 19477
8264: Thomas A. DeFanti, weight = 19477
8265: Suman Banerjee, weight = 19476
8266: Xiamu Niu, weight = 19476
8267: Yuhong Zhang, weight = 19474
8268: Juan-Zi Li, weight = 19473
8269: Ting Zhou, weight = 19469
8270: Chien-Chung Shen, weight = 19469
8271: Calvin R. Maurer Jr., weight = 19469
8272: Roeland Ordelman, weight = 19468
8273: Stéphane Dupont, weight = 19465
8274: Salvatore Sessa, weight = 19464
8275: Egon Schulz, weight = 19463
8276: Xiuqing Wu, weight = 19463
8277: Qihui Wu, weight = 19462
8278: Peter Wilkins, weight = 19461
8279: Giovanni Agosta, weight = 19461
8280: Paul Watson, weight = 19461
8281: Andrea Maurino, weight = 19459
8282: Han Hu, weight = 19459
8283: Bin Shi, weight = 19458
8284: Mohamed Chetouani, weight = 19458
8285: Ulrike Sattler, weight = 19457
8286: Rob Kooper, weight = 19456
8287: Chunhong Zhang, weight = 19455
8288: Mi Zhou, weight = 19455
8289: Steven X. Ding, weight = 19455
8290: Sen Zhang, weight = 19452
8291: Xiaobing Feng 0002, weight = 19450
8292: Jun Cao, weight = 19447
8293: Yuting Zhang, weight = 19446
8294: David J. Kriegman, weight = 19446
8295: Jie Wei, weight = 19445
8296: Xuejun Zhang, weight = 19445
8297: Tsau Young Lin, weight = 19443
8298: Doru Marcusiu, weight = 19443
8299: Martin Reuter, weight = 19442
8300: Jiajun Wang, weight = 19441
8301: Bin Gong, weight = 19439
8302: Michael Hucka, weight = 19438
8303: Mukesh K. Mohania, weight = 19438
8304: Xianfeng David Gu, weight = 19437
8305: Shang Gao, weight = 19437
8306: Radu Grosu, weight = 19436
8307: Antonio Chella, weight = 19435
8308: Lan Li, weight = 19431
8309: Barbara Caputo, weight = 19431
8310: Pong Chi Yuen, weight = 19430
8311: Yuan-Ting Zhang, weight = 19426
8312: Riccardo Leonardi, weight = 19425
8313: Ramesh Karri, weight = 19423
8314: Xiqin Wang, weight = 19421
8315: Perouz Taslakian, weight = 19420
8316: Darius Buntinas, weight = 19419
8317: Peter Eades, weight = 19418
8318: Hongbing Wang, weight = 19413
8319: Oussama Khatib, weight = 19409
8320: Yutao Ma, weight = 19409
8321: Susana Sargento, weight = 19408
8322: Randy Goebel, weight = 19405
8323: Jun Ye, weight = 19396
8324: Frank Liu, weight = 19396
8325: Stefan Steidl, weight = 19395
8326: Guang Gong, weight = 19394
8327: Douglas Stott Parker Jr., weight = 19392
8328: Alan Bridge, weight = 19391
8329: Jing Feng, weight = 19391
8330: Qiang Yan, weight = 19390
8331: Lihua Li 0002, weight = 19387
8332: Nikolaos V. Boulgouris, weight = 19387
8333: Hung T. Nguyen, weight = 19385
8334: Jörg Hoffmann 0001, weight = 19384
8335: Guangzhong Sun, weight = 19383
8336: Luigi Iannone, weight = 19382
8337: John A. Clark, weight = 19381
8338: Jacobus E. van der Merwe, weight = 19381
8339: Mike Paterson, weight = 19381
8340: Yanpeng Li, weight = 19379
8341: Nimrod Megiddo, weight = 19375
8342: Jeffrey S. Chase, weight = 19375
8343: Chaofeng Sha, weight = 19375
8344: Michael A. McRobbie, weight = 19374
8345: Xiaoying Bai, weight = 19373
8346: Su Zhang, weight = 19372
8347: Mark A. Neerincx, weight = 19372
8348: Huowang Chen, weight = 19371
8349: William C. Skarnes, weight = 19371
8350: Fei Sha, weight = 19371
8351: Louiqa Raschid, weight = 19369
8352: Hong Yao, weight = 19368
8353: Lei Han, weight = 19367
8354: Michael Bieber, weight = 19364
8355: Chenyang Xue, weight = 19362
8356: Yu Qi, weight = 19361
8357: Xuemei Li, weight = 19360
8358: Hong Xiao, weight = 19360
8359: Zhendong Su, weight = 19359
8360: Yao-Wen Chang, weight = 19357
8361: Sugree Phatanapherom, weight = 19357
8362: Kenneth R. Koedinger, weight = 19355
8363: Jeffrey J. P. Tsai, weight = 19353
8364: Bo Lang, weight = 19352
8365: Ying Jiang, weight = 19351
8366: Stefano Soatto, weight = 19351
8367: Ilangko Balasingham, weight = 19351
8368: Qiang Dou, weight = 19351
8369: Woogeun Rhee, weight = 19349
8370: Peter Triantafillou, weight = 19349
8371: Daniel G. Shapiro, weight = 19348
8372: Haruo Takemura, weight = 19348
8373: Gabriel-Miro Muntean, weight = 19345
8374: Qishi Wu, weight = 19344
8375: Judy Goldsmith, weight = 19344
8376: Pierre Boulanger, weight = 19342
8377: Stefan M. Rüger, weight = 19342
8378: Stefania Gnesi, weight = 19341
8379: Junfeng Wu, weight = 19339
8380: Anselmo Peñas, weight = 19339
8381: Congfu Xu, weight = 19339
8382: Mao Yang, weight = 19337
8383: Han Huang, weight = 19336
8384: Patricia Lago, weight = 19336
8385: Michael Kaminsky, weight = 19335
8386: Songlin Sun, weight = 19335
8387: Paul Dourish, weight = 19335
8388: Chuan Shi, weight = 19334
8389: Heping Chen, weight = 19332
8390: Yuexian Zou, weight = 19331
8391: Yuexuan Wang, weight = 19331
8392: Giovanni Vigna, weight = 19331
8393: Miroslav Hamouz, weight = 19330
8394: Ronald Rosenfeld, weight = 19327
8395: Ahmad Bahai, weight = 19324
8396: Xia Wu, weight = 19323
8397: Xizhao Wang, weight = 19323
8398: Forrest Shull, weight = 19323
8399: S. Lennart Johnsson, weight = 19323
8400: Ronald L. Graham, weight = 19322
8401: Bernadette Dorizzi, weight = 19320
8402: Mourad Ouzzani, weight = 19320
8403: Lihua Li 0001, weight = 19319
8404: Naijie Gu, weight = 19318
8405: Sascha E. A. Muenzing, weight = 19318
8406: Richard A. Baldock, weight = 19318
8407: Deanna M. Church, weight = 19318
8408: Hongbin Wang, weight = 19317
8409: Joost N. Kok, weight = 19316
8410: Cui Tao, weight = 19313
8411: Bing Bai, weight = 19312
8412: Xiaojun Yang, weight = 19310
8413: Hui Xue, weight = 19310
8414: Krishna R. Pattipati, weight = 19308
8415: Zhe Liu 0001, weight = 19306
8416: Qiuliang Xu, weight = 19305
8417: Yin Wu, weight = 19301
8418: Jun Yang 0002, weight = 19299
8419: Eyal de Lara, weight = 19298
8420: Alexander V. Veidenbaum, weight = 19294
8421: André Schulz 0001, weight = 19291
8422: Hilleke E. Hulshoff Pol, weight = 19291
8423: Tzung-Pei Hong, weight = 19290
8424: Silvia Jimenez, weight = 19289
8425: Mohamed M. Sabry, weight = 19289
8426: Lincoln D. Stein, weight = 19287
8427: Bart Goethals, weight = 19284
8428: C. K. Wong, weight = 19283
8429: Ari Juels, weight = 19281
8430: Joseph JáJá, weight = 19281
8431: Brian R. Toonen, weight = 19280
8432: Rafael Mayo, weight = 19280
8433: Nick S. Juty, weight = 19276
8434: Zhaoqi Wang, weight = 19276
8435: Yanheng Liu, weight = 19276
8436: Taeshik Shon, weight = 19275
8437: Jörn Kohlhammer, weight = 19274
8438: Bhaskar DasGupta, weight = 19272
8439: Lin Deng, weight = 19269
8440: Haoran Xie, weight = 19267
8441: Gerd Kortuem, weight = 19267
8442: Xue Han, weight = 19267
8443: Xinguo Yu, weight = 19264
8444: Xiaodong Ji, weight = 19263
8445: Holger Hermanns, weight = 19261
8446: Yuwen He, weight = 19260
8447: Ming-Syan Chen, weight = 19260
8448: Marc Stamminger, weight = 19259
8449: Marie-Paule Cani, weight = 19257
8450: Weili Han, weight = 19256
8451: Antonio Brogi, weight = 19255
8452: David H. Bailey, weight = 19253
8453: Carsten Maple, weight = 19251
8454: José F. Martínez, weight = 19250
8455: Boaz Barak, weight = 19250
8456: Wolfgang Heidrich, weight = 19248
8457: Jun Shao, weight = 19246
8458: Massimo Paolucci, weight = 19245
8459: Mikkel Thorup, weight = 19244
8460: David L. Groep, weight = 19243
8461: Simon J. E. Taylor, weight = 19242
8462: Stéphane Bressan, weight = 19241
8463: Michael Gerndt, weight = 19241
8464: Stephen A. Vavasis, weight = 19241
8465: Dana S. Nau, weight = 19240
8466: Jimin Liang, weight = 19240
8467: Lu Xie, weight = 19238
8468: Roberto Passerone, weight = 19238
8469: Christopher J. Mungall, weight = 19235
8470: Yanbo Han, weight = 19233
8471: Seiji Kajihara, weight = 19231
8472: Francesco Regazzoni, weight = 19230
8473: Xiang Wu, weight = 19228
8474: Andrew L. Janke, weight = 19227
8475: Daniel Barbará, weight = 19226
8476: Yangdong Deng, weight = 19225
8477: Min Zhang 0005, weight = 19225
8478: Ioannis Patras, weight = 19225
8479: Shen Zhang, weight = 19221
8480: Francisco J. Cazorla, weight = 19219
8481: Laurent Daudet, weight = 19218
8482: Fu Li, weight = 19216
8483: Denis Trystram, weight = 19216
8484: m. c. schraefel, weight = 19209
8485: Stefan Kramer 0001, weight = 19209
8486: Grant Martin, weight = 19207
8487: Hui Huang, weight = 19206
8488: Donghui Zhang, weight = 19203
8489: Biao Hou, weight = 19203
8490: Xu Sun, weight = 19202
8491: Khan M. Iftekharuddin, weight = 19200
8492: Martin Maier, weight = 19200
8493: Jinhui Yuan, weight = 19198
8494: Yasunori Yamamoto, weight = 19197
8495: Chang Tian, weight = 19195
8496: Bruno Bougard, weight = 19195
8497: Ulrich Neumann, weight = 19195
8498: Amit Singhal, weight = 19194
8499: Vitomir Struc, weight = 19194
8500: Jimin Liu, weight = 19192
8501: Rui Hu, weight = 19192
8502: Andreas Abecker, weight = 19187
8503: Haibin Yu, weight = 19187
8504: Markus Grebenstein, weight = 19185
8505: Dinesh C. Verma, weight = 19182
8506: Mohammad Mehedi Hassan, weight = 19181
8507: Michael J. Freedman, weight = 19180
8508: Anurag Shankar, weight = 19178
8509: Dawei Liu, weight = 19175
8510: Chao Han, weight = 19174
8511: Xinyi Zhang, weight = 19172
8512: Zhangbing Zhou, weight = 19162
8513: Aude Billard, weight = 19161
8514: Ronggang Wang, weight = 19154
8515: Heng Xu, weight = 19148
8516: Kwong-Sak Leung, weight = 19146
8517: Thomas Walter, weight = 19145
8518: Guojun Li, weight = 19144
8519: Nathan Linial, weight = 19143
8520: Zbigniew Kalbarczyk, weight = 19142
8521: Sang-Wook Kim, weight = 19141
8522: Paul Marchal, weight = 19141
8523: Xueshan Gao, weight = 19139
8524: Fei Yuan, weight = 19139
8525: Xin Du, weight = 19137
8526: Yiming Zhang, weight = 19137
8527: Xiaolang Yan, weight = 19135
8528: Philip V. Orlik, weight = 19135
8529: Matthai Philipose, weight = 19134
8530: Derek Simmel, weight = 19134
8531: Robert G. Maunder, weight = 19134
8532: Henry Chang, weight = 19132
8533: Salvatore Spadaro, weight = 19128
8534: Chao He, weight = 19127
8535: Iuliana Bacivarov, weight = 19125
8536: Jianwen Luo, weight = 19124
8537: Li Fan, weight = 19124
8538: Vicenç Torra, weight = 19123
8539: David Salgado, weight = 19122
8540: Radu Horaud, weight = 19121
8541: T. C. E. Cheng, weight = 19121
8542: Michael Schrefl, weight = 19120
8543: Sami Haddadin, weight = 19119
8544: João Pedro Sousa, weight = 19117
8545: Yu-Jin Zhang, weight = 19116
8546: David Zuckerman, weight = 19115
8547: Bryan Banister, weight = 19111
8548: Jean-Claude Latombe, weight = 19110
8549: Per-Åke Larson, weight = 19108
8550: Marc-André Weber, weight = 19107
8551: Fan Liu, weight = 19107
8552: Alois Ferscha, weight = 19101
8553: Jie Zhong, weight = 19101
8554: Joseph A. Konstan, weight = 19100
8555: Nesime Tatbul, weight = 19099
8556: Dhiraj Joshi, weight = 19099
8557: Zhifeng Li, weight = 19097
8558: Juan Carlos Augusto, weight = 19097
8559: Qun Wang, weight = 19096
8560: Tharmalingam Ratnarajah, weight = 19094
8561: Liadh Kelly, weight = 19090
8562: Bin Zheng, weight = 19089
8563: Guantao Chen, weight = 19088
8564: Bill Howe, weight = 19087
8565: Bao Liu, weight = 19086
8566: Holger Claussen, weight = 19086
8567: Miguel Delgado, weight = 19086
8568: Xuhui Li, weight = 19084
8569: Xiaojuan Wang, weight = 19079
8570: Bhargab B. Bhattacharya, weight = 19078
8571: Dennis Koelma, weight = 19076
8572: Jan Van den Bussche, weight = 19076
8573: Jarek Nabrzyski, weight = 19075
8574: Fernando Pereira, weight = 19074
8575: Gustavo de Veciana, weight = 19072
8576: Basil Becker, weight = 19071
8577: Steven Latré, weight = 19070
8578: Giuseppe Riccardi, weight = 19069
8579: Benjamin D. Parker, weight = 19068
8580: Eileen Kraemer, weight = 19066
8581: YunJian Ge, weight = 19066
8582: Michael F. P. O'Boyle, weight = 19059
8583: Luoming Meng, weight = 19059
8584: Hu Zhang, weight = 19053
8585: Bruce M. Fleischer, weight = 19053
8586: Shi Feng, weight = 19053
8587: Xiaoqing Zhu, weight = 19052
8588: Xiaoyi Jiang, weight = 19048
8589: Fosca Giannotti, weight = 19048
8590: Anil Maheshwari, weight = 19046
8591: Meina Kan, weight = 19045
8592: Jérôme Euzenat, weight = 19044
8593: Jie Yan, weight = 19043
8594: Jianhui Wang, weight = 19042
8595: Chris P. Ponting, weight = 19040
8596: Shoba Ranganathan, weight = 19038
8597: Maozu Guo, weight = 19037
8598: Jungong Han, weight = 19035
8599: Alan Blatecky, weight = 19035
8600: Paul Bevan, weight = 19034
8601: Shujie Liu, weight = 19033
8602: Fabian Kuhn, weight = 19031
8603: Li Yi, weight = 19026
8604: Thad Starner, weight = 19026
8605: Said Hamdioui, weight = 19026
8606: Anthony Hunter, weight = 19025
8607: Bert Geelen, weight = 19025
8608: Dewayne E. Perry, weight = 19025
8609: Shi Li, weight = 19025
8610: Li Pan, weight = 19024
8611: Yuji Saeki, weight = 19023
8612: Takashi Suzuki, weight = 19023
8613: Scott Oster, weight = 19023
8614: Qing Xu, weight = 19021
8615: Jiayi Zhang, weight = 19020
8616: Russell A. Poldrack, weight = 19019
8617: David M. Cash, weight = 19014
8618: Vladimir Stojanovic, weight = 19012
8619: Zhen Tang, weight = 19011
8620: Floriana Esposito, weight = 19011
8621: Sheila Plaister, weight = 19009
8622: Coert Metz, weight = 19007
8623: Remco C. Veltkamp, weight = 19005
8624: Dániel Marx, weight = 19002
8625: Xinmei Tian, weight = 19002
8626: Antonio Plaza, weight = 19000
8627: Jin Peng, weight = 19000
8628: Tomislav Urban, weight = 18994
8629: Pier Luca Lanzi, weight = 18991
8630: José Carlos Príncipe, weight = 18991
8631: Haila Wang, weight = 18987
8632: Kathleen M. Carley, weight = 18985
8633: Chaomei Chen, weight = 18981
8634: Mark Guzdial, weight = 18981
8635: Naijun Zhan, weight = 18980
8636: Wen J. Chen, weight = 18979
8637: Chao Meng, weight = 18978
8638: Wendy Webber Chapman, weight = 18978
8639: Len Bass, weight = 18978
8640: D. Liu, weight = 18977
8641: Mark Sheddon, weight = 18974
8642: Reinhold Haux, weight = 18973
8643: Yang Wang 0002, weight = 18973
8644: Michele Pace, weight = 18972
8645: Jiang Liu, weight = 18972
8646: Julie A. McCann, weight = 18972
8647: Wenming Zheng, weight = 18972
8648: Ping Gong, weight = 18970
8649: Kan Yang, weight = 18968
8650: Pascal Van Hentenryck, weight = 18964
8651: Tim Cockerill, weight = 18959
8652: Wenju Liu, weight = 18959
8653: Elia Stupka, weight = 18958
8654: Yann Rodriguez, weight = 18957
8655: Zhaohui Li, weight = 18956
8656: Pei Xiao, weight = 18953
8657: Dean F. Sittig, weight = 18952
8658: Qianjin Feng, weight = 18952
8659: Arthur Gretton, weight = 18949
8660: Weiguo Wang, weight = 18946
8661: Christopher Meek, weight = 18944
8662: Linzhang Wang, weight = 18944
8663: Andreas Butz, weight = 18942
8664: Rinku Gupta, weight = 18942
8665: Wen-Syan Li, weight = 18940
8666: Katy Wolstencroft, weight = 18938
8667: Kaibin Huang, weight = 18936
8668: André Merzky, weight = 18936
8669: John Feo, weight = 18935
8670: Nigam H. Shah, weight = 18935
8671: Timothy A. Thomas, weight = 18933
8672: Kang Liu, weight = 18933
8673: Laura McGinnis, weight = 18930
8674: Michael J. Levine, weight = 18930
8675: Jinbo Xu, weight = 18929
8676: Lin Zhang 0001, weight = 18929
8677: Xiaoning Wang, weight = 18928
8678: Stefano Levialdi, weight = 18928
8679: Satoshi Takahashi, weight = 18927
8680: Li Fang, weight = 18925
8681: Jack L. Lancaster, weight = 18924
8682: Wolfgang Karl, weight = 18924
8683: Joe Ratterman, weight = 18924
8684: David Poole, weight = 18923
8685: Werner Damm, weight = 18923
8686: John Cobb, weight = 18923
8687: Michelle Butler, weight = 18919
8688: Chuan Zhou, weight = 18915
8689: Dave Hart, weight = 18914
8690: Karl M. Göschka, weight = 18914
8691: Mike Vildibill, weight = 18914
8692: Robert B. Stock, weight = 18914
8693: Jim Pool, weight = 18914
8694: Rich Loft, weight = 18914
8695: Lex Lane, weight = 18914
8696: Wendy Huntoon, weight = 18914
8697: Chris Hempel, weight = 18914
8698: Matt Heinzel, weight = 18914
8699: Michael Grobe, weight = 18914
8700: Jim Bottum, weight = 18914
8701: Mark Bartelt, weight = 18914
8702: Trish Barker, weight = 18914
8703: Rui Xia, weight = 18914
8704: Yingwen Chen, weight = 18913
8705: Hitoshi Sato, weight = 18913
8706: Ramin Yahyapour, weight = 18912
8707: Meng-Fan Chang, weight = 18909
8708: Di Chen, weight = 18909
8709: Shakhar Smorodinsky, weight = 18907
8710: Dale Schuurmans, weight = 18905
8711: Yang Cai, weight = 18903
8712: Silvio Savarese, weight = 18903
8713: Nicola Mazzocca, weight = 18902
8714: Ladan Tahvildari, weight = 18902
8715: Kazumi Ino, weight = 18901
8716: Shengyuan Xu, weight = 18900
8717: Chunyan Feng, weight = 18899
8718: Xuefeng Bai, weight = 18893
8719: Yong Lin, weight = 18892
8720: Youngjae Kim, weight = 18890
8721: Antonio Corradi, weight = 18890
8722: Xiaowen Wu, weight = 18888
8723: Yi Zou, weight = 18887
8724: Guodong Long, weight = 18886
8725: Sergiy A. Vorobyov, weight = 18879
8726: Andrea Acquaviva, weight = 18878
8727: Neil Geddes, weight = 18877
8728: Andrew Trotman, weight = 18877
8729: David Notkin, weight = 18876
8730: James P. Ahrens, weight = 18872
8731: Alfred M. Bruckstein, weight = 18870
8732: Juan Luo, weight = 18869
8733: Zeyu Zheng, weight = 18868
8734: Shigeki Matsuda, weight = 18866
8735: Prabir Bhattacharya, weight = 18865
8736: Takahiko Furuya, weight = 18863
8737: Javier Galbally, weight = 18863
8738: Itsuki Noda, weight = 18861
8739: Christos Kozyrakis, weight = 18860
8740: Lars Bauer, weight = 18859
8741: Yehoshua Sagiv, weight = 18858
8742: David Mazières, weight = 18854
8743: Kai Ma, weight = 18854
8744: My T. Thai, weight = 18854
8745: See-Kiong Ng, weight = 18853
8746: Yan Peng, weight = 18852
8747: Li Qi, weight = 18851
8748: Yueming Lu, weight = 18851
8749: Stefan Fischer 0001, weight = 18850
8750: Wojciech Rytter, weight = 18849
8751: Qingjiang Shi, weight = 18848
8752: Zongquan Deng, weight = 18847
8753: Bruce R. Childers, weight = 18846
8754: Wout Joseph, weight = 18842
8755: Stefano Stramigioli, weight = 18842
8756: Songlin Hu, weight = 18840
8757: Yehoshua Perl, weight = 18840
8758: Rui Hou, weight = 18839
8759: John Soldatos, weight = 18838
8760: Jindi Wang, weight = 18836
8761: Xiaofeng Lu, weight = 18835
8762: Hilmar Lapp, weight = 18834
8763: Qiang Yu, weight = 18833
8764: Yu-Dong Yao, weight = 18831
8765: Kees Verstoep, weight = 18831
8766: Eduard Gröller, weight = 18830
8767: Shaowei Wang, weight = 18827
8768: Zhen Jin, weight = 18825
8769: Jianwei Yang, weight = 18823
8770: Rajiv Gupta, weight = 18823
8771: Mario Fritz, weight = 18821
8772: Rui Sun, weight = 18819
8773: Juan M. Corchado, weight = 18818
8774: Prithwish Basu, weight = 18813
8775: Catherine Brooksbank, weight = 18813
8776: Tao Guan, weight = 18813
8777: Marina Barysheva, weight = 18812
8778: Pieter Abbeel, weight = 18812
8779: Lei Zuo, weight = 18811
8780: Zhifeng Chen, weight = 18811
8781: Weifeng Su, weight = 18810
8782: Sen Wu, weight = 18810
8783: Robert Villa, weight = 18809
8784: Albert Z. Wang, weight = 18809
8785: Romit Roy Choudhury, weight = 18805
8786: José Luiz Fiadeiro, weight = 18805
8787: Xiang Ma, weight = 18804
8788: Kostas Tsagkaris, weight = 18802
8789: Tong Zhu, weight = 18802
8790: Robert Krauthgamer, weight = 18799
8791: Fabrizio Frati, weight = 18798
8792: Daniel Lokshtanov, weight = 18795
8793: Yong Huat Chew, weight = 18794
8794: Jian Zhu, weight = 18792
8795: Peng Tian, weight = 18792
8796: Apostol Natsev, weight = 18791
8797: Danius T. Michaelides, weight = 18791
8798: Huaikou Miao, weight = 18789
8799: Eric Simon, weight = 18787
8800: Arnon Amir, weight = 18785
8801: Gan Zheng, weight = 18784
8802: Heather Yu, weight = 18782
8803: Sunil Kumar, weight = 18781
8804: John Blangero, weight = 18780
8805: Ze Yu, weight = 18780
8806: Zhenhong Jia, weight = 18779
8807: Guojie Luo, weight = 18778
8808: Jie Lian, weight = 18778
8809: Philipp Koehn, weight = 18778
8810: Bernd Roechert, weight = 18776
8811: Inge Jonassen, weight = 18776
8812: Hirokazu Kato, weight = 18775
8813: Paul Grace, weight = 18775
8814: Sam Griffiths-Jones, weight = 18773
8815: L. Wang, weight = 18773
8816: Longbo Huang, weight = 18773
8817: Hua Cai, weight = 18772
8818: Truong Q. Nguyen, weight = 18771
8819: Stefan Katzenbeisser 0001, weight = 18770
8820: Kien A. Hua, weight = 18765
8821: Hing-Fung Ting, weight = 18763
8822: Eneko Agirre, weight = 18762
8823: Leonid Oliker, weight = 18760
8824: Kai Zhu, weight = 18757
8825: Carlo Curino, weight = 18753
8826: Michael W. Vannier, weight = 18751
8827: Zachary Dodds, weight = 18751
8828: Zhangming Zhu, weight = 18750
8829: Tom Oinn, weight = 18749
8830: Dirk Helbing, weight = 18747
8831: Tomas Piatrik, weight = 18747
8832: Liujuan Cao, weight = 18747
8833: James Geller, weight = 18746
8834: Eduardo Cerqueira, weight = 18745
8835: Qixin Wang, weight = 18743
8836: Shou-De Lin, weight = 18742
8837: Suneeta Ramaswami, weight = 18740
8838: Yanhua Cheng, weight = 18737
8839: Chenyang Xu, weight = 18737
8840: Dianhui Wang, weight = 18735
8841: Anna Liu, weight = 18733
8842: Jing Ye, weight = 18730
8843: Daniel S. Yeung, weight = 18729
8844: Oliver Kohlbacher, weight = 18729
8845: Boris Gutman, weight = 18728
8846: Jan Jürjens, weight = 18727
8847: Sebastian Bauer, weight = 18723
8848: Stephen John Turner, weight = 18721
8849: Sundeep Rangan, weight = 18721
8850: Chris Drummond, weight = 18721
8851: Xiong Wang, weight = 18719
8852: Makoto Nagata, weight = 18715
8853: Hsiao-Chun Wu, weight = 18713
8854: Qinghua Wang, weight = 18711
8855: W. Lewis Johnson, weight = 18710
8856: Keith R. Bisset, weight = 18709
8857: Ross A. Overbeek, weight = 18709
8858: Dipak Ghosal, weight = 18709
8859: Christina K. Yung, weight = 18708
8860: Dong Wu, weight = 18706
8861: Mei Liu, weight = 18706
8862: Roch Guérin, weight = 18705
8863: David A. Holland, weight = 18701
8864: Francis K. H. Quek, weight = 18699
8865: Shi Ying, weight = 18698
8866: Siyu Gu, weight = 18697
8867: Massimo Violante, weight = 18696
8868: James Won-Ki Hong, weight = 18695
8869: Xiang Lu, weight = 18694
8870: Phuoc Tran-Gia, weight = 18692
8871: Zvi Lotker, weight = 18691
8872: Dong Ming, weight = 18691
8873: Krishnendu Chatterjee, weight = 18688
8874: Manuel A. Pérez-Quiñones, weight = 18687
8875: Bo Ding, weight = 18685
8876: Stian Soiland-Reyes, weight = 18684
8877: Chuliang Weng, weight = 18682
8878: Fuzhen Zhuang, weight = 18680
8879: Albert Benveniste, weight = 18679
8880: José del R. Millán, weight = 18679
8881: Masaki Aono, weight = 18679
8882: Zhigang Sun, weight = 18679
8883: Yun He, weight = 18677
8884: Marco Loog, weight = 18677
8885: Wanyi Gu, weight = 18675
8886: Mei Han, weight = 18675
8887: Ramesh Illikkal, weight = 18674
8888: Juan Cao, weight = 18674
8889: Jun Zhao 0001, weight = 18673
8890: Lu Jiang, weight = 18671
8891: Jing Gu, weight = 18667
8892: Mads Nielsen, weight = 18662
8893: Zhibin Yu, weight = 18658
8894: Jim Hendler, weight = 18658
8895: Preben E. Mogensen, weight = 18653
8896: Antonio Alfredo Ferreira Loureiro, weight = 18652
8897: Sarma B. K. Vrudhula, weight = 18650
8898: Abhishek Singh Rana, weight = 18647
8899: Lin Feng, weight = 18646
8900: Weiliang Zhao, weight = 18645
8901: Uichin Lee, weight = 18644
8902: Shanshan Liu, weight = 18643
8903: Jean-Luc Starck, weight = 18643
8904: Ronald J. Desmarais, weight = 18642
8905: Chunyi Peng, weight = 18641
8906: Bing Zhao, weight = 18641
8907: Dean M. Tullsen, weight = 18639
8908: Fei Cao, weight = 18636
8909: Guang Zheng, weight = 18635
8910: Nitendra Rajput, weight = 18634
8911: Liren Zhang, weight = 18634
8912: Paolo Paolini, weight = 18633
8913: Weigang Hou, weight = 18633
8914: Jorge Lobo, weight = 18629
