count: authors
37: Antonio Iodice, Daniele Riccio, Gerardo Di Martino, 
37: Enric Valencia, Isaac Ramos-Perez, Xavier Bosch-Lluis, 
37: Hitoshi Isahara, Masaki Murata, Qing Ma, 
37: Amri Napolitano, Randall Wald, Taghi M. Khoshgoftaar, 
37: Alex Acero, Dong Yu, Li Deng, 
37: Hironobu Ohmatsu, Noriyuki Moriyama, Yoshiki Kawata, 
37: Noboru Niki, Noriyuki Moriyama, Yoshiki Kawata, 
36: Mircea-Bogdan Radac, Radu-Emil Precup, Stefan Preitl, 
36: Alberto Gil-Solla, Ana Fernández Vilas, Manuel Ramos Cabrer, 
36: Alberto Gil-Solla, Manuel Ramos Cabrer, Rebeca P. Díaz Redondo, 
36: Ana Fernández Vilas, Jorge García Duque, Manuel Ramos Cabrer, 
36: Kazuo Kiguchi, Keigo Watanabe, Kiyotaka Izumi, 
36: Carlos Silvestre, Paulo Oliveira, Pedro Tiago Martins Batista, 
36: Willy Susilo, Xinyi Huang, Yi Mu, 
36: Alessandro Ghio, Davide Anguita, Sandro Ridella, 
36: Qingming Huang, Shuqiang Jiang, Wen Gao, 
36: David González Ortega, Francisco Javier Díaz Pernas, Mario Martínez-Zarzuela, 
36: David González Ortega, Francisco Javier Díaz Pernas, Miriam Antón-Rodríguez, 
36: Anastasios D. Doulamis, Nikolaos D. Doulamis, Stefanos D. Kollias, 
36: Dina Demner-Fushman, George R. Thoma, Sameer K. Antani, 
36: Gennaro Boggia, Luigi Alfredo Grieco, Pietro Camarda, 
36: Eduard Ayguadé, Jesús Labarta, Xavier Martorell, 
36: Jose Flich, José Duato, Pedro López, 
36: Alok N. Choudhary, J. Ramanujam, Mahmut T. Kandemir, 
36: Eugenio Di Sciascio, Francesco M. Donini, Simona Colucci, 
36: Dinggang Shen, Guorong Wu, Qian Wang, 
36: Pierangela Samarati, Sara Foresti, Sushil Jajodia, 
36: Adrian Stoica, Didier Keymeulen, Ricardo Salem Zebulum, 
36: Jürgen Ruf, Thomas Kropf, Wolfgang Rosenstiel, 
36: Bisser Raytchev, Kazufumi Kaneda, Toru Tamaki, 
36: Dejun Yang, Guoliang Xue, Xi Fang, 
36: Emilio Leonardi, Fabio Neri, Marco Ajmone Marsan, 
36: Khaled Ben Letaief, Wei Chen 0002, Zhigang Cao, 
36: Javier Bajo, Juan Francisco de Paz, Sara Rodríguez, 
36: Manuel Fernández-Veiga, Miguel Rodríguez-Pérez, Sergio Herrería-Alonso, 
36: Rainer Knauf, Setsuo Tsuruta, Yoshitaka Sakurai, 
36: Fevrier Valdez, Oscar Castillo, Patricia Melin, 
36: Genoveffa Tortora, Giuliana Vitiello, Monica Sebillo, 
36: Dieter Fox, Sebastian Thrun, Wolfram Burgard, 
36: Qiang Wu, Wenjing Jia, Xiangjian He, 
36: Elis Kulla, Leonard Barolli, Masahiro Hiyama, 
36: Fumio Kanehiro, Kiyoshi Fujiwara, Shuuji Kajita, 
36: Hideki Imai, Kazukuni Kobara, SeongHan Shin, 
36: Peter Willett, Stefano Maranò, Vincenzo Matta, 
36: Barbara Weber, Jakob Pinggera, Stefan Zugal, 
36: Evelina Lamma, Paola Mello, Paolo Torroni, 
36: Dilawaer Duolikun, Makoto Takizawa, Tomoya Enokido, 
36: José Meseguer, Patrick Lincoln, Steven Eker, 
36: Chin-Sean Sum, Hiroshi Harada, Tuncer Baykas, 
36: Elis Kulla, Makoto Ikeda, Masahiro Hiyama, 
36: Antonio Iodice, Gerardo Di Martino, Giuseppe Ruello, 
36: Daniele Riccio, Gerardo Di Martino, Giuseppe Ruello, 
35: Jorge García Duque, Manuel Ramos Cabrer, Rebeca P. Díaz Redondo, 
35: Claudio Bettini, Sushil Jajodia, Xiaoyang Sean Wang, 
35: Claudio Lucchese, Raffaele Perego, Salvatore Orlando, 
35: Tiejun Huang, Wen Gao, YongHong Tian, 
35: Alberto Gil-Solla, Jorge García Duque, Martín López Nores, 
35: Filippo Sorbello, Salvatore Vitabile, Vincenzo Conti, 
35: Donatella Castelli, Leonardo Candela, Pasquale Pagano, 
35: Eduardo Fernández-Medina, Juan Trujillo, Mario Piattini, 
35: Shengcai Liao, Stan Z. Li, Zhen Lei, 
35: Deli Qiao, Mustafa Cenk Gursoy, Senem Velipasalar, 
35: Bo Qin, Josep Domingo-Ferrer, Qianhong Wu, 
35: David González Ortega, Mario Martínez-Zarzuela, Miriam Antón-Rodríguez, 
35: Anirban Mukhopadhyay 0001, Sanghamitra Bandyopadhyay, Ujjwal Maulik, 
35: Euisin Lee, Fucai Yu, Sang-Ha Kim, 
35: Fucai Yu, Sang-Ha Kim, Soochang Park, 
35: Manuel Wimmer, Werner Retschitzegger, Wieland Schwinger, 
35: Gerald Pfeifer, Nicola Leone, Wolfgang Faber, 
35: Pierangela Samarati, Stefano Paraboschi, Sushil Jajodia, 
35: Sabrina De Capitani di Vimercati, Stefano Paraboschi, Sushil Jajodia, 
35: Michael Affenzeller, Stefan Wagner 0002, Stephan M. Winkler, 
35: Paul Pop, Petru Eles, Zebo Peng, 
35: Hannu Tenhunen, Masoud Daneshtalab, Masoumeh Ebrahimi, 
35: Lei Guo 0002, Tuo Zhang, Xintao Hu, 
35: Cándido López-García, Miguel Rodríguez-Pérez, Sergio Herrería-Alonso, 
35: Gennaro Percannella, Mario Vento, Pasquale Foggia, 
35: Masayuki Takeda, Shunsuke Inenaga, Tomohiro I, 
35: Keiichi Tokuda, Takao Kobayashi, Takashi Masuko, 
35: Evaristo J. Abril, Patricia Fernández, Rubén M. Lorenzo, 
35: Giovanni Semeraro, Pasquale Lops, Pierpaolo Basile, 
35: Fumio Kanehiro, Hirohisa Hirukawa, Kiyoshi Fujiwara, 
35: Masaru Kojima, Tatsuo Arai, Yasushi Mae, 
35: Aggelos K. Katsaggelos, Rafael Molina, S. Derin Babacan, 
35: Francisco Durán, José Meseguer, Steven Eker, 
35: Hideo Bannai, Shunsuke Inenaga, Tomohiro I, 
35: Antonio Miguel Mora, Juan Julián Merelo Guervós, Juan Luis Jiménez Laredo, 
35: Oscar Montiel, Patricia Melin, Roberto Sepúlveda, 
35: Alexander Seitel, Hans-Peter Meinzer, Lena Maier-Hein, 
35: Leonard Barolli, Makoto Ikeda, Makoto Takizawa, 
35: Qiang Wu, Tom Hintz, Xiangjian He, 
35: Francesc Torres, Ignasi Corbella, Manuel Martín-Neira, 
35: Hideo Kobayashi, Katsuhiro Naito, Kazuo Mori, 
34: Daniel de Oliveira, Eduardo S. Ogasawara, Marta Mattoso, 
34: Antonio Puliafito, Maria Fazio, Massimo Villari, 
34: Ana M. Barbancho, Isabel Barbancho, Lorenzo J. Tardón, 
34: Licheng Jiao, Min Wang, Shuyuan Yang, 
34: Jorge García Duque, Manuel Ramos Cabrer, Martín López Nores, 
34: Hiroshi Ishiguro, Masahiro Shiomi, Norihiro Hagita, 
34: Endre Boros, Leonid Khachiyan, Vladimir Gurvich, 
34: Jakub Radoszewski, Tomasz Kociumaka, Wojciech Rytter, 
34: Florence Azaïs, Michel Renovell, Yves Bertrand, 
34: Huawei Li, Xiaowei Li 0001, Yinhe Han, 
34: Alessandro Ghio, Davide Anguita, Luca Oneto, 
34: Eric C. Jensen, Ophir Frieder, Steven M. Beitzel, 
34: Andreas Züfle, Matthias Renz, Tobias Emrich, 
34: George Samaras, Marios Belk, Panagiotis Germanakos, 
34: Edwin Hsing-Mean Sha, Jingtong Hu, Qingfeng Zhuge, 
34: Giuseppe Ascia, Maurizio Palesi, Vincenzo Catania, 
34: Edwin Hsing-Mean Sha, Qingfeng Zhuge, Zili Shao, 
34: Andrés Suárez-González, Cándido López-García, Manuel Fernández-Veiga, 
34: Alberto Pettorossi, Fabio Fioravanti, Maurizio Proietti, 
34: Alberto Leporati, Claudio Zandron, Giancarlo Mauri, 
34: Raj Jain, Shivkumar Kalyanaraman, Sonia Fahmy, 
34: Nei Kato, Tarik Taleb, Yoshiaki Nemoto, 
34: Broderick Crawford, Eric Monfroy, Ricardo Soto, 
34: Joel H. Saltz, Tahsin M. Kurç, Tony Pan, 
34: Liquan Shen, Zhaoyang Zhang 0002, Zhi Liu, 
34: Jie Gong, Sheng Zhou, Zhisheng Niu, 
34: Alessandro Longheu, Giuseppe Mangioni, Vincenza Carchiolo, 
34: Dinggang Shen, John H. Gilmore, Weili Lin, 
34: Francisco Durán, José Meseguer, Manuel Clavel, 
34: Broderick Crawford, Franklin Johnson, Ricardo Soto, 
34: Gian Luca Pozzato, Laura Giordano 0001, Nicola Olivetti, 
34: Gian Luca Pozzato, Nicola Olivetti, Valentina Gliozzi, 
34: Fatos Xhafa, Keita Matsuo, Leonard Barolli, 
34: Fumihito Arai, Makoto Negoro, Toshio Fukuda, 
34: Hirohisa Hirukawa, Kiyoshi Fujiwara, Shuuji Kajita, 
34: Kazuhito Yokoi, Kenji Kaneko, Shuuji Kajita, 
34: Anna Goy, Giovanna Petrone, Liliana Ardissono, 
34: Giovanna Petrone, Liliana Ardissono, Marino Segnan, 
34: Hideo Bannai, Masayuki Takeda, Tomohiro I, 
34: Baowen Xu, Dazhou Kang, Jianjiang Lu, 
34: Francisco Durán, Manuel Clavel, Narciso Martí-Oliet, 
34: Francisco Durán, Manuel Clavel, Steven Eker, 
34: Francisco Durán, Patrick Lincoln, Steven Eker, 
34: José Meseguer, Manuel Clavel, Steven Eker, 
34: José Meseguer, Narciso Martí-Oliet, Patrick Lincoln, 
34: Manuel Clavel, Patrick Lincoln, Steven Eker, 
34: Chin-Sean Sum, Junyi Wang, Tuncer Baykas, 
34: Dajiang Zhu, Tianming Liu, Xi Jiang, 
34: Keiichi Yasumoto, Minoru Ito, Naoki Shibata, 
34: Hiroshi G. Okuno, Kazuhiro Nakadai, Tetsuya Ogata, 
34: Kenji Kaneko, Kensuke Harada, Shuuji Kajita, 
34: Ignasi Corbella, Manuel Martín-Neira, Nuria Duffo, 
34: Francesc Torres, Manuel Martín-Neira, Nuria Duffo, 
34: Ajith Abraham, Pavel Krömer, Václav Snásel, 
34: Tianming Liu, Tuo Zhang, Xintao Hu, 
34: Hironobu Ohmatsu, Masahiro Kaneko, Noriyuki Moriyama, 
34: Hironobu Ohmatsu, Kenji Eguchi, Yoshiki Kawata, 
34: Kenji Kaneko, Mitsuharu Morisawa, Shuuji Kajita, 
34: Hironobu Ohmatsu, Kenji Eguchi, Masahiro Kaneko, 
34: Hironobu Ohmatsu, Masahiro Kaneko, Noboru Niki, 
34: Hironobu Ohmatsu, Noboru Niki, Ryutaro Kakinuma, 
34: Kenji Eguchi, Masahiro Kaneko, Noboru Niki, 
34: Kenji Eguchi, Masahiro Kaneko, Noriyuki Moriyama, 
34: Kenji Eguchi, Noboru Niki, Yoshiki Kawata, 
34: Kenji Eguchi, Noriyuki Moriyama, Yoshiki Kawata, 
34: Masahiro Kaneko, Noboru Niki, Noriyuki Moriyama, 
33: Francisco Durán, Narciso Martí-Oliet, Patrick Lincoln, 
33: Feng Shao, Gangyi Jiang, Zongju Peng, 
33: Feng Shao, Mei Yu, Zongju Peng, 
33: Giovanni Aloisio, Massimo Cafaro, Sandro Fiore, 
33: Alessio Bottrighi, Paolo Terenziani, Stefania Montani, 
33: Ana Fernández Vilas, José J. Pazos Arias, Martín López Nores, 
33: Kok Kiong Tan, Sunan Huang, Tong Heng Lee, 
33: Andreas F. Koschan, David L. Page, Mongi A. Abidi, 
33: Claudio Montani, Paolo Cignoni, Roberto Scopigno, 
33: Sheqin Dong, Xianlong Hong, Yuchun Ma, 
33: Arianna D'Ulizia, Fernando Ferri, Patrizia Grifoni, 
33: Jinglu Hu, Kotaro Hirasawa, Shingo Mabu, 
33: Emilio G. Ortíz-García, Sancho Salcedo-Sanz, Ángel M. Pérez-Bellido, 
33: Akinori Ito, Motoyuki Suzuki, Shozo Makino, 
33: Euisin Lee, Fucai Yu, Soochang Park, 
33: Carlos Miguel Tavares Calafate, Francisco J. Martinez, Juan-Carlos Cano, 
33: Francisco J. Martinez, Juan-Carlos Cano, Pietro Manzoni, 
33: Christian Steger, Josef Haid, Reinhold Weiss, 
33: Alberto Bosio, Luigi Dilillo, Serge Pravossoudovitch, 
33: Hiroshi Kawaguchi, Masahiko Yoshimoto, Shunsuke Okumura, 
33: Makoto Takizawa, Naohiro Hayashibara, Tomoya Enokido, 
33: Federico Chesani, Paola Mello, Paolo Torroni, 
33: Andrea E. F. Clementi, Angelo Monti, Riccardo Silvestri, 
33: David Blaauw, Dennis Sylvester, Yoonmyung Lee, 
33: Masahiro Kaneko, Noriyuki Moriyama, Ryutaro Kakinuma, 
33: Emanuele Santi, Simone Pettinato, Simonetta Paloscia, 
33: Rongxing Lu, Xiaodong Lin, Xiaohui Liang, 
33: Giacomo Morabito, Laura Galluccio, Sergio Palazzo, 
33: Raj Jain, Rohit Goyal, Shivkumar Kalyanaraman, 
33: Rohit Goyal, Shivkumar Kalyanaraman, Sonia Fahmy, 
33: Ruiqin Xiong, Siwei Ma, Wen Gao, 
33: Kei Iwasaki, Tomoyuki Nishita, Yoshinori Dobashi, 
33: Kai-Kit Wong, Shi Jin, Xiqi Gao, 
33: Fulvio Corno, Giovanni Squillero, Matteo Sonza Reorda, 
33: Alexander V. Smirnov, Nikolay Shilov, Tatiana Levashova, 
33: Alessandro Longheu, Giuseppe Mangioni, Michele Malgeri, 
33: Pinyi Ren, Qinghe Du, Yichen Wang, 
33: Haruhisa Kurokawa, Kohji Tomita, Satoshi Murata, 
33: Masahiro Shiomi, Norihiro Hagita, Takayuki Kanda, 
33: Kenji Kaneko, Kiyoshi Fujiwara, Shuuji Kajita, 
33: Dominik Stoffel, Markus Wedler, Wolfgang Kunz, 
33: José Meseguer, Narciso Martí-Oliet, Steven Eker, 
33: Hironobu Ohmatsu, Masahiro Kaneko, Ryutaro Kakinuma, 
33: Marcin Kubica, Tomasz Walen, Wojciech Rytter, 
33: Danny Hughes, Sam Michiels, Wouter Joosen, 
33: Carlo Sansone, Mario Vento, Pasquale Foggia, 
33: Francisco Durán, José Meseguer, Patrick Lincoln, 
33: Francisco Durán, Manuel Clavel, Patrick Lincoln, 
33: Francisco Durán, Narciso Martí-Oliet, Steven Eker, 
33: José Meseguer, Manuel Clavel, Patrick Lincoln, 
33: Manuel Clavel, Narciso Martí-Oliet, Patrick Lincoln, 
33: Manuel Clavel, Narciso Martí-Oliet, Steven Eker, 
33: Narciso Martí-Oliet, Patrick Lincoln, Steven Eker, 
33: Andreas Papazois, Christos Bouras, Vasileios Kokkinos, 
33: Barbara Hammer, Frank-Michael Schleif, Thomas Villmann, 
33: Chin-Sean Sum, Hiroshi Harada, Shuzo Kato, 
33: Lucian Prodan, Mihai Udrescu, Mircea Vladutiu, 
33: Ryo Mukai, Shoji Makino, Shoko Araki, 
33: Karen O. Egiazarian, Nikolay N. Ponomarenko, Vladimir V. Lukin, 
33: Bo Zhang, Chao Wang, Hong Zhang, 
33: Adriano Camps, Francesc Torres, Ignasi Corbella, 
33: Hironobu Ohmatsu, Kenji Eguchi, Ryutaro Kakinuma, 
33: Jonathan de Halleux, Nikolai Tillmann, Tao Xie, 
33: Hironobu Ohmatsu, Noriyuki Moriyama, Ryutaro Kakinuma, 
33: Kenji Eguchi, Masahiro Kaneko, Ryutaro Kakinuma, 
33: Kenji Eguchi, Noboru Niki, Ryutaro Kakinuma, 
33: Kenji Eguchi, Noriyuki Moriyama, Ryutaro Kakinuma, 
33: Masahiro Kaneko, Noboru Niki, Ryutaro Kakinuma, 
33: Noboru Niki, Noriyuki Moriyama, Ryutaro Kakinuma, 
32: Giovanni Aloisio, Maria Mirto, Massimo Cafaro, 
32: Ewa Deelman, Gaurang Mehta, Karan Vahi, 
32: Jie Guang, Yingjie Li 0001, Yong Xue, 
32: Can Wang, Chun Chen, Jiajun Bu, 
32: Hanqing Lu, Jing Liu, Zechao Li, 
32: Elizabeth Chang, Farookh Khadeer Hussain, Omar Khadeer Hussain, 
32: José J. Pazos Arias, Martín López Nores, Rebeca P. Díaz Redondo, 
32: Bastin Tony Roy Savarimuthu, Martin K. Purvis, Maryam Purvis, 
32: Francesco Guerra, Maurizio Vincini, Sonia Bergamaschi, 
32: Fabio Pareschi, Gianluca Setti, Riccardo Rovatti, 
32: Oleksiy J. Koval, Sviatoslav Voloshynovskiy, Thierry Pun, 
32: Tomasz Kociumaka, Tomasz Walen, Wojciech Rytter, 
32: Engsiong Chng, Haizhou Li, Xiong Xiao, 
32: Fumio Kishino, Yoshifumi Kitamura, Yuichi Itoh, 
32: Bram Vanderborght, Dirk Lefeber, Ronald Van Ham, 
32: Carlos Miguel Tavares Calafate, Francisco J. Martinez, Pietro Manzoni, 
32: Masao Yanagisawa, Nozomu Togawa, Youhua Shi, 
32: Liyun Ru, Min Zhang 0006, Shaoping Ma, 
32: Nibaran Das, Ram Sarkar, Subhadip Basu, 
32: Fatos Xhafa, Leonard Barolli, Santi Caballé, 
32: Andreas Hotho, Gerd Stumme, Robert Jäschke, 
32: Debotosh Bhattacharjee, Mahantapas Kundu, Mita Nasipuri, 
32: Gang Kou, Yi Peng, Yong Shi, 
32: Jose Santamaría, Oscar Cordón, Sergio Damas, 
32: Andrea L. Lacaita, Carlo Samori, Salvatore Levantino, 
32: Juan Francisco de Paz, Juan M. Corchado, Sara Rodríguez, 
32: Rongxing Lu, Xiaohui Liang, Xuemin Shen, 
32: Juha Plosila, Masoud Daneshtalab, Pasi Liljeberg, 
32: Andrea Bianco, Emilio Leonardi, Fabio Neri, 
32: Kouhei Takada, Setsuo Tsuruta, Yoshitaka Sakurai, 
32: Fred Daneshgaran, Marina Mondin, Massimiliano Laddomada, 
32: Luis Bernardo, Paulo Pinto, Rui Dinis, 
32: Paulo Pinto, Rodolfo Oliveira, Rui Dinis, 
32: Chu-Sing Yang, Chun-Wei Tsai, Ming-Chao Chiang, 
32: Diego Salas-Gonzalez, Fermín Segovia, Javier Ramírez, 
32: Iria Estévez-Ayres, Marisol García-Valls, Pablo Basanta-Val, 
32: Hironobu Ohmatsu, Ryutaro Kakinuma, Yoshiki Kawata, 
32: Kenji Inoue, Tatsuo Arai, Yasushi Mae, 
32: Atsuo Takanishi, Hun-ok Lim, Kenji Hashimoto, 
32: Hiroshi Ishiguro, Masahiro Shiomi, Takayuki Kanda, 
32: Masamichi Shimosaka, Taketoshi Mori, Tomomasa Sato, 
32: Fumio Kanehiro, Kenji Kaneko, Kiyoshi Fujiwara, 
32: Noriaki Kamiyama, Ryoichi Kawahara, Tatsuya Mori, 
32: Antonio J. Nebro, Enrique Alba, Francisco Luna, 
32: Antonio Picariello, Flora Amato, Vincenzo Moscato, 
32: Fumio Kanehiro, Kenji Kaneko, Kensuke Harada, 
32: Arnaldo Cecchini, Giuseppe A. Trunfio, Ivan Blecic, 
32: Fukuhito Ooshita, Hirotsugu Kakugawa, Toshimitsu Masuzawa, 
32: Akio Koyama, Fatos Xhafa, Leonard Barolli, 
32: Carolyn L. Talcott, Patrick Lincoln, Steven Eker, 
32: Francisco Durán, José Meseguer, Narciso Martí-Oliet, 
32: José Meseguer, Manuel Clavel, Narciso Martí-Oliet, 
32: Evelina Lamma, Marco Alberti, Paola Mello, 
32: Leonard Barolli, Makoto Takizawa, Tetsuya Oda, 
32: Masahiro Nakajima, Masaru Takeuchi, Toshio Fukuda, 
32: Qian Zhang, Wenwu Zhu 0001, Ya-Qin Zhang, 
32: Chin-Sean Sum, Hiroshi Harada, Mohammad Azizur Rahman, 
32: Chin-Sean Sum, Hiroshi Harada, Ryuhei Funada, 
32: Hiroshi Harada, Junyi Wang, Mohammad Azizur Rahman, 
32: Hiroshi Harada, Junyi Wang, Shuzo Kato, 
32: Hiroshi Harada, Mohammad Azizur Rahman, Tuncer Baykas, 
32: Feiping Nie, Heng Huang, Hua Wang, 
32: Jianhua Xuan, Robert Clarke, Yue Joseph Wang, 
32: Fumio Kanehiro, Mitsuharu Morisawa, Shuuji Kajita, 
32: Dumitru Dan Burdescu, Liana Stanescu, Marius Brezovan, 
32: Hirohisa Hirukawa, Kensuke Harada, Shuuji Kajita, 
32: Donato Malerba, Floriana Esposito, Giovanni Semeraro, 
32: Hosung Park, Jeongcheol Lee, Sang-Ha Kim, 
32: Alexander Viehl, Oliver Bringmann, Wolfgang Rosenstiel, 
32: Noboru Niki, Ryutaro Kakinuma, Yoshiki Kawata, 
31: Guillermo L. Taboada, Juan Touriño, Ramon Doallo, 
31: Marian Bubak, Roland Wismüller, Wlodzimierz Funika, 
31: Juan Miguel Gómez Berbís, Ricardo Colomo Palacios, Ángel García-Crespo, 
31: Haiqin Yang, Irwin King, Michael R. Lyu, 
31: Edurne Barrenechea Tartas, Humberto Bustince Sola, Miguel Pagola, 
31: Ana Fernández Vilas, Jorge García Duque, Martín López Nores, 
31: Hironobu Ohmatsu, Masahiro Kaneko, Yoshiki Kawata, 
31: Alessandro Ricci, Andrea Omicini, Mirko Viroli, 
31: Kensuke Fukuda, Satoshi Kurihara, Toshiharu Sugawara, 
31: Chunyan Miao, Han Yu, Zhiqi Shen, 
31: Anna Lubiw, Erik D. Demaine, Martin L. Demaine, 
31: Herbert Edelsbrunner, Leonidas J. Guibas, Micha Sharir, 
31: Masanori Hashimoto, Takao Onoye, Yukio Mitsuyama, 
31: Franco Chiaraluce, Marco Baldi, Marco Bianchi 0002, 
31: Bo Qin, Lei Zhang 0009, Qianhong Wu, 
31: Daniel J. Rosenkrantz, Madhav V. Marathe, S. S. Ravi, 
31: Gregory Gutin, Mark Jones, Robert Crowston, 
31: Endre Boros, Kazuhisa Makino, Vladimir Gurvich, 
31: Anton Batliner, Björn W. Schuller, Stefan Steidl, 
31: Craig Macdonald, Iadh Ounis, Richard McCreadie, 
31: André van Schaik, Jonathan Tapson, Tara Julia Hamilton, 
31: Arjan Durresi, Leonard Barolli, Vamsi Paruchuri, 
31: Hongxun Yao, Rongrong Ji, Xiaoshuai Sun, 
31: Debotosh Bhattacharjee, Dipak Kumar Basu, Mahantapas Kundu, 
31: Bartolomé Rubio, José M. Troya, Manuel Díaz, 
31: James L. Schwing, Jingyuan Zhang, Stephan Olariu, 
31: Albert Y. Zomaya, Bing Bing Zhou, Chen Wang, 
31: Sara Foresti, Stefano Paraboschi, Sushil Jajodia, 
31: Antonis M. Paschalis, Dimitris Gizopoulos, Mihalis Psarakis, 
31: Dajiang Zhou, Jinjia Zhou, Satoshi Goto, 
31: Duo Liu, Yi Wang 0003, Zili Shao, 
31: Giovanni De Micheli, Luca Benini, Srinivasan Murali, 
31: Florence Azaïs, Michel Renovell, Serge Bernard, 
31: Ana Pont, José A. Gil, Julio Sahuquillo, 
31: Ajith Abraham, Jan Platos, Václav Snásel, 
31: Iosif Mporas, Nikos Fakotakis, Todor Ganchev, 
31: Jinglei Lv, Lei Guo 0002, Tianming Liu, 
31: Noriyuki Moriyama, Ryutaro Kakinuma, Yoshiki Kawata, 
31: Daniel Rueckert, Joseph V. Hajnal, Mary A. Rutherford, 
31: Diego Salas-Gonzalez, Javier Ramírez, Míriam López, 
31: Domenico Lembo, Giuseppe De Giacomo, Maurizio Lenzerini, 
31: Domenico Lembo, Giuseppe De Giacomo, Riccardo Rosati, 
31: Frank Wolter, Michael Zakharyaschev, Roman Kontchakov, 
31: Hiroaki Takada, Hiroyuki Tomiyama, Shinya Honda, 
31: Hiroshi Harada, Ryuhei Funada, Shuzo Kato, 
31: Antonio Iodice, Daniele Riccio, Giorgio Franceschetti, 
31: Akio Koyama, Arjan Durresi, Fatos Xhafa, 
31: Marco Alberti, Marco Gavanelli, Paola Mello, 
31: Jeff Kramer, Jeff Magee, Sebastián Uchitel, 
31: Chin-Sean Sum, Junyi Wang, Shuzo Kato, 
31: Junyi Wang, Mohammad Azizur Rahman, Tuncer Baykas, 
31: Gerti Kappel, Werner Retschitzegger, Wieland Schwinger, 
31: Xia Yin, Xingang Shi, Zhiliang Wang, 
31: Chao Wang, Fan Wu, Hong Zhang, 
31: Adriano Camps, Ignasi Corbella, Nuria Duffo, 
31: Isaac Ramos-Perez, Juan Fernando Marchan-Hernandez, Xavier Bosch-Lluis, 
31: Kenji Eguchi, Masahiro Kaneko, Yoshiki Kawata, 
31: Mark J. F. Gales, Philip C. Woodland, Xunying Liu, 
31: Carlos G. Figuerola, José Luis Alonso Berrocal, Ángel F. Zazo Rodríguez, 
31: Masahiro Kaneko, Noboru Niki, Yoshiki Kawata, 
31: Adrián Cristal, Oscar Palomar, Osman S. Unsal, 
31: Fulvio Corno, Matteo Sonza Reorda, Maurizio Rebaudengo, 
31: Masahiro Kaneko, Ryutaro Kakinuma, Yoshiki Kawata, 
31: Masahiro Kaneko, Noriyuki Moriyama, Yoshiki Kawata, 
31: Kenji Eguchi, Ryutaro Kakinuma, Yoshiki Kawata, 
30: Anna Goy, Giovanna Petrone, Marino Segnan, 
30: David Carrera, Eduard Ayguadé, Jordi Torres, 
30: Bart Dhoedt, Filip De Turck, Pieter Simoens, 
30: Guangyan Huang, Jing He, Yanchun Zhang, 
30: Emil M. Petriu, Mircea-Bogdan Radac, Stefan Preitl, 
30: Ana Fernández Vilas, Martín López Nores, Rebeca P. Díaz Redondo, 
30: Jorge García Duque, Martín López Nores, Rebeca P. Díaz Redondo, 
30: Antonio Sgorbissa, Fulvio Mastrogiovanni, Renato Zaccaria, 
30: Rui Yamaguchi, Satoru Miyano, Seiya Imoto, 
30: Aggelos K. Katsaggelos, Miguel Vega, Rafael Molina, 
30: Satoshi Kurihara, Toshiharu Sugawara, Toshio Hirotsu, 
30: Jiri Velebil, Jirí Adámek, Stefan Milius, 
30: David Melendi, Roberto García, Víctor G. García, 
30: David Melendi, Víctor G. García, Xabiel G. Pañeda, 
30: Roberto García, Víctor G. García, Xabiel G. Pañeda, 
30: Johan Schoukens, Rik Pintelon, Yves Rolain, 
30: Di Huang 0001, Liming Chen, Yunhong Wang, 
30: Jakub Onufry Wojtaszczyk, Marcin Pilipczuk, Marek Cygan, 
30: Jeffrey Scott Vitter, Rahul Shah, Wing-Kai Hon, 
30: Jakub Radoszewski, Tomasz Kociumaka, Tomasz Walen, 
30: Ada Fort, Santina Rocchi, Valerio Vignoli, 
30: Gianpiero Cabodi, Paolo Camurati, Stefano Quer, 
30: Fermín Segovia, Javier Ramírez, Juan Manuel Górriz, 
30: Evjola Spaho, Fatos Xhafa, Tetsuya Oda, 
30: Björn W. Schuller, Gerhard Rigoll, Martin Wöllmer, 
30: Ahmed Elnakib, Ayman El-Baz, Georgy L. Gimel'farb, 
30: Guolin Li, Xiang Xie, Zhihua Wang, 
30: Jürgen Giesl, Peter Schneider-Kamp, René Thiemann, 
30: Frank S. de Boer, John-Jules Ch. Meyer, Wiebe van der Hoek, 
30: Jiming Chen, Shibo He, Youxian Sun, 
30: Dusit Niyato, Ping Wang, Zhu Han, 
30: Hiroshi Saruwatari, Kiyohiro Shikano, Tomoya Takatani, 
30: Mahantapas Kundu, Mita Nasipuri, Subhadip Basu, 
30: Michael S. Jacobson, Ralph J. Faudree, Ronald J. Gould, 
30: Hiraku Okada, Masaaki Katayama, Takaya Yamazato, 
30: Ingrid Moerman, Jeroen Hoebeke, Piet Demeester, 
30: Akihito Hiromori, Hirozumi Yamaguchi, Teruo Higashino, 
30: Chin-Sean Sum, Shuzo Kato, Tuncer Baykas, 
30: Asako Kimura, Fumihisa Shibata, Hideyuki Tamura, 
30: Chun Xue, Edwin Hsing-Mean Sha, Zili Shao, 
30: Carlos M. Travieso, Jesús B. Alonso, Miguel A. Ferrer, 
30: Haruhisa Kurokawa, Satoshi Murata, Shigeru Kokaji, 
30: Andreas S. Pomportsis, Georgios I. Papadimitriou, Mohammad S. Obaidat, 
30: Eddie Cheng, Ke Qiu, Zhizhang Shen, 
30: Chris H. Q. Ding, Heng Huang, Hua Wang, 
